
DISPLAYING RESULTS FROM QUERY: 
"democrats" , "welfare" , "healthcare" , "reform" , "policies" 
629 MATCHES AT THE FOLLOWING DOCUMENTS:
ORDERED BY BM25 VALUE:
Document ID: 6940	Score: 23.525414837602973
Document ID: 1490	Score: 10.189254671177352
Document ID: 1847	Score: 10.189254671177352
Document ID: 2370	Score: 10.189254671177352
Document ID: 4591	Score: 10.189254671177352
Document ID: 5578	Score: 10.189254671177352
Document ID: 5935	Score: 10.189254671177352
Document ID: 5956	Score: 10.189254671177352
Document ID: 6219	Score: 10.189254671177352
Document ID: 6413	Score: 10.189254671177352
Document ID: 9522	Score: 10.189254671177352
Document ID: 9911	Score: 10.189254671177352
Document ID: 10624	Score: 10.189254671177352
Document ID: 11714	Score: 10.189254671177352
Document ID: 15250	Score: 10.189254671177352
Document ID: 18133	Score: 10.189254671177352
Document ID: 18183	Score: 10.189254671177352
Document ID: 18600	Score: 10.189254671177352
Document ID: 18689	Score: 10.189254671177352
Document ID: 19342	Score: 10.189254671177352
Document ID: 20877	Score: 10.189254671177352
Document ID: 8441	Score: 10.180075688924374
Document ID: 281	Score: 10.158747920664844
Document ID: 323	Score: 10.158747920664844
Document ID: 899	Score: 10.158747920664844
Document ID: 1266	Score: 10.158747920664844
Document ID: 1595	Score: 10.158747920664844
Document ID: 1749	Score: 10.158747920664844
Document ID: 1798	Score: 10.158747920664844
Document ID: 2196	Score: 10.158747920664844
Document ID: 3566	Score: 10.158747920664844
Document ID: 4663	Score: 10.158747920664844
Document ID: 5198	Score: 10.158747920664844
Document ID: 5647	Score: 10.158747920664844
Document ID: 5919	Score: 10.158747920664844
Document ID: 7335	Score: 10.158747920664844
Document ID: 8539	Score: 10.158747920664844
Document ID: 9043	Score: 10.158747920664844
Document ID: 9525	Score: 10.158747920664844
Document ID: 10434	Score: 10.158747920664844
Document ID: 10895	Score: 10.158747920664844
Document ID: 11099	Score: 10.158747920664844
Document ID: 11182	Score: 10.158747920664844
Document ID: 11670	Score: 10.158747920664844
Document ID: 12053	Score: 10.158747920664844
Document ID: 12068	Score: 10.158747920664844
Document ID: 12339	Score: 10.158747920664844
Document ID: 12890	Score: 10.158747920664844
Document ID: 13876	Score: 10.158747920664844
Document ID: 14314	Score: 10.158747920664844
Document ID: 16875	Score: 10.158747920664844
Document ID: 2362	Score: 10.155247625633077
Document ID: 9458	Score: 10.152256476243332
Document ID: 14689	Score: 10.135960719459636
Document ID: 1991	Score: 10.128423300006144
Document ID: 2487	Score: 10.128423300006144
Document ID: 2538	Score: 10.128423300006144
Document ID: 4197	Score: 10.128423300006144
Document ID: 6082	Score: 10.128423300006144
Document ID: 6214	Score: 10.128423300006144
Document ID: 9147	Score: 10.128423300006144
Document ID: 11847	Score: 10.128423300006144
Document ID: 12201	Score: 10.128423300006144
Document ID: 13038	Score: 10.128423300006144
Document ID: 15010	Score: 10.128423300006144
Document ID: 15292	Score: 10.128423300006144
Document ID: 15754	Score: 10.128423300006144
Document ID: 15988	Score: 10.128423300006144
Document ID: 16497	Score: 10.128423300006144
Document ID: 17675	Score: 10.128423300006144
Document ID: 17984	Score: 10.128423300006144
Document ID: 18416	Score: 10.128423300006144
Document ID: 19185	Score: 10.128423300006144
Document ID: 19841	Score: 10.128423300006144
Document ID: 21030	Score: 10.128423300006144
Document ID: 18548	Score: 10.12120768945777
Document ID: 2805	Score: 10.103525645157365
Document ID: 13225	Score: 10.103525645157365
Document ID: 12827	Score: 10.100887546141038
Document ID: 4692	Score: 10.09864089416355
Document ID: 3491	Score: 10.09827918304184
Document ID: 4796	Score: 10.09827918304184
Document ID: 5330	Score: 10.09827918304184
Document ID: 6310	Score: 10.09827918304184
Document ID: 8329	Score: 10.09827918304184
Document ID: 10320	Score: 10.09827918304184
Document ID: 11026	Score: 10.09827918304184
Document ID: 11041	Score: 10.09827918304184
Document ID: 12885	Score: 10.09827918304184
Document ID: 15912	Score: 10.09827918304184
Document ID: 15924	Score: 10.09827918304184
Document ID: 16488	Score: 10.09827918304184
Document ID: 17333	Score: 10.09827918304184
Document ID: 17413	Score: 10.09827918304184
Document ID: 19362	Score: 10.09827918304184
Document ID: 19815	Score: 10.09827918304184
Document ID: 21193	Score: 10.09827918304184
Document ID: 1558	Score: 10.087385827832833
Document ID: 17004	Score: 10.071297493179191
Document ID: 17348	Score: 10.071297493179191
Document ID: 206	Score: 10.06831396291412
Document ID: 503	Score: 10.06831396291412
Document ID: 727	Score: 10.06831396291412
Document ID: 1099	Score: 10.06831396291412
Document ID: 1278	Score: 10.06831396291412
Document ID: 2405	Score: 10.06831396291412
Document ID: 2433	Score: 10.06831396291412
Document ID: 3389	Score: 10.06831396291412
Document ID: 4347	Score: 10.06831396291412
Document ID: 5007	Score: 10.06831396291412
Document ID: 5088	Score: 10.06831396291412
Document ID: 6905	Score: 10.06831396291412
Document ID: 7789	Score: 10.06831396291412
Document ID: 9099	Score: 10.06831396291412
Document ID: 10954	Score: 10.06831396291412
Document ID: 11049	Score: 10.06831396291412
Document ID: 11725	Score: 10.06831396291412
Document ID: 12870	Score: 10.06831396291412
Document ID: 14680	Score: 10.06831396291412
Document ID: 14961	Score: 10.06831396291412
Document ID: 15691	Score: 10.06831396291412
Document ID: 8896	Score: 10.064978757849671
Document ID: 10311	Score: 10.064978757849671
Document ID: 12449	Score: 10.039274289703265
Document ID: 863	Score: 10.038526051781238
Document ID: 3907	Score: 10.038526051781238
Document ID: 4868	Score: 10.038526051781238
Document ID: 4948	Score: 10.038526051781238
Document ID: 5010	Score: 10.038526051781238
Document ID: 5130	Score: 10.038526051781238
Document ID: 6877	Score: 10.038526051781238
Document ID: 7119	Score: 10.038526051781238
Document ID: 8493	Score: 10.038526051781238
Document ID: 8927	Score: 10.038526051781238
Document ID: 9912	Score: 10.038526051781238
Document ID: 10071	Score: 10.038526051781238
Document ID: 11332	Score: 10.038526051781238
Document ID: 12116	Score: 10.038526051781238
Document ID: 12317	Score: 10.038526051781238
Document ID: 14949	Score: 10.038526051781238
Document ID: 19753	Score: 10.038526051781238
Document ID: 21302	Score: 10.038526051781238
Document ID: 19110	Score: 10.023338933687862
Document ID: 4564	Score: 10.0204434536114
Document ID: 214	Score: 10.008913880537046
Document ID: 2818	Score: 10.008913880537046
Document ID: 3703	Score: 10.008913880537046
Document ID: 5597	Score: 10.008913880537046
Document ID: 5628	Score: 10.008913880537046
Document ID: 7465	Score: 10.008913880537046
Document ID: 8727	Score: 10.008913880537046
Document ID: 9323	Score: 10.008913880537046
Document ID: 9817	Score: 10.008913880537046
Document ID: 10006	Score: 10.008913880537046
Document ID: 10113	Score: 10.008913880537046
Document ID: 10339	Score: 10.008913880537046
Document ID: 12300	Score: 10.008913880537046
Document ID: 12992	Score: 10.008913880537046
Document ID: 14629	Score: 10.008913880537046
Document ID: 14652	Score: 10.008913880537046
Document ID: 15484	Score: 10.008913880537046
Document ID: 17646	Score: 10.008913880537046
Document ID: 21142	Score: 10.008913880537046
Document ID: 18532	Score: 9.998323269387091
Document ID: 15589	Score: 9.991619506682522
Document ID: 2661	Score: 9.979475898535465
Document ID: 5544	Score: 9.979475898535465
Document ID: 6456	Score: 9.979475898535465
Document ID: 6836	Score: 9.979475898535465
Document ID: 8163	Score: 9.979475898535465
Document ID: 9127	Score: 9.979475898535465
Document ID: 10139	Score: 9.979475898535465
Document ID: 15102	Score: 9.979475898535465
Document ID: 17992	Score: 9.979475898535465
Document ID: 19283	Score: 9.979475898535465
Document ID: 19315	Score: 9.979475898535465
Document ID: 19927	Score: 9.979475898535465
Document ID: 4989	Score: 9.960100202245037
Document ID: 5299	Score: 9.950210573319819
Document ID: 5406	Score: 9.950210573319819
Document ID: 8027	Score: 9.950210573319819
Document ID: 8423	Score: 9.950210573319819
Document ID: 11358	Score: 9.950210573319819
Document ID: 12378	Score: 9.950210573319819
Document ID: 9734	Score: 9.944415005076147
Document ID: 970	Score: 9.921116390356895
Document ID: 3163	Score: 9.921116390356895
Document ID: 4180	Score: 9.921116390356895
Document ID: 5986	Score: 9.921116390356895
Document ID: 7931	Score: 9.921116390356895
Document ID: 8496	Score: 9.921116390356895
Document ID: 10543	Score: 9.921116390356895
Document ID: 11522	Score: 9.921116390356895
Document ID: 12895	Score: 9.921116390356895
Document ID: 15075	Score: 9.921116390356895
Document ID: 16398	Score: 9.921116390356895
Document ID: 17703	Score: 9.921116390356895
Document ID: 18632	Score: 9.921116390356895
Document ID: 11654	Score: 9.920820790225111
Document ID: 15488	Score: 9.915724443465033
Document ID: 16238	Score: 9.897654432951965
Document ID: 17911	Score: 9.897654432951965
Document ID: 1000	Score: 9.89219185277568
Document ID: 1138	Score: 9.89219185277568
Document ID: 1618	Score: 9.89219185277568
Document ID: 2317	Score: 9.89219185277568
Document ID: 3183	Score: 9.89219185277568
Document ID: 3276	Score: 9.89219185277568
Document ID: 4514	Score: 9.89219185277568
Document ID: 5630	Score: 9.89219185277568
Document ID: 6562	Score: 9.89219185277568
Document ID: 7455	Score: 9.89219185277568
Document ID: 9106	Score: 9.89219185277568
Document ID: 9196	Score: 9.89219185277568
Document ID: 12322	Score: 9.89219185277568
Document ID: 14730	Score: 9.89219185277568
Document ID: 15605	Score: 9.89219185277568
Document ID: 15696	Score: 9.89219185277568
Document ID: 16868	Score: 9.89219185277568
Document ID: 16905	Score: 9.89219185277568
Document ID: 17158	Score: 9.89219185277568
Document ID: 18583	Score: 9.89219185277568
Document ID: 18638	Score: 9.89219185277568
Document ID: 21408	Score: 9.89219185277568
Document ID: 13266	Score: 9.867626233185952
Document ID: 2024	Score: 9.863435481110635
Document ID: 4876	Score: 9.863435481110635
Document ID: 5493	Score: 9.863435481110635
Document ID: 6144	Score: 9.863435481110635
Document ID: 13003	Score: 9.863435481110635
Document ID: 19431	Score: 9.863435481110635
Document ID: 20628	Score: 9.863435481110635
Document ID: 21304	Score: 9.851331557290724
Document ID: 7918	Score: 9.835986804086222
Document ID: 11144	Score: 9.835986804086222
Document ID: 385	Score: 9.834845813049444
Document ID: 706	Score: 9.834845813049444
Document ID: 852	Score: 9.834845813049444
Document ID: 3725	Score: 9.834845813049444
Document ID: 5564	Score: 9.834845813049444
Document ID: 6049	Score: 9.834845813049444
Document ID: 7968	Score: 9.834845813049444
Document ID: 10777	Score: 9.834845813049444
Document ID: 12699	Score: 9.834845813049444
Document ID: 14860	Score: 9.834845813049444
Document ID: 16010	Score: 9.834845813049444
Document ID: 16677	Score: 9.834845813049444
Document ID: 21040	Score: 9.834845813049444
Document ID: 8461	Score: 9.820689779507548
Document ID: 12	Score: 9.80642140318514
Document ID: 70	Score: 9.80642140318514
Document ID: 1874	Score: 9.80642140318514
Document ID: 4751	Score: 9.80642140318514
Document ID: 8418	Score: 9.80642140318514
Document ID: 10349	Score: 9.80642140318514
Document ID: 14080	Score: 9.80642140318514
Document ID: 20705	Score: 9.792952304934815
Document ID: 17849	Score: 9.790238028253262
Document ID: 391	Score: 9.778160822772502
Document ID: 1366	Score: 9.778160822772502
Document ID: 1723	Score: 9.778160822772502
Document ID: 3518	Score: 9.778160822772502
Document ID: 3656	Score: 9.778160822772502
Document ID: 6162	Score: 9.778160822772502
Document ID: 7382	Score: 9.778160822772502
Document ID: 8959	Score: 9.778160822772502
Document ID: 9665	Score: 9.778160822772502
Document ID: 12605	Score: 9.778160822772502
Document ID: 13135	Score: 9.778160822772502
Document ID: 14733	Score: 9.778160822772502
Document ID: 17093	Score: 9.778160822772502
Document ID: 17541	Score: 9.778160822772502
Document ID: 18280	Score: 9.775082861026863
Document ID: 18891	Score: 9.775082861026863
Document ID: 9638	Score: 9.771824036747253
Document ID: 3563	Score: 9.761294053949035
Document ID: 3188	Score: 9.75078674065092
Document ID: 279	Score: 9.750062659488673
Document ID: 366	Score: 9.750062659488673
Document ID: 1336	Score: 9.750062659488673
Document ID: 7473	Score: 9.750062659488673
Document ID: 7903	Score: 9.750062659488673
Document ID: 10273	Score: 9.750062659488673
Document ID: 10816	Score: 9.750062659488673
Document ID: 15713	Score: 9.750062659488673
Document ID: 16555	Score: 9.750062659488673
Document ID: 16855	Score: 9.750062659488673
Document ID: 17539	Score: 9.750062659488673
Document ID: 19581	Score: 9.750062659488673
Document ID: 20324	Score: 9.750062659488673
Document ID: 2759	Score: 9.744912852196533
Document ID: 9907	Score: 9.744912852196533
Document ID: 2331	Score: 9.722125517197876
Document ID: 2785	Score: 9.722125517197876
Document ID: 11235	Score: 9.722125517197876
Document ID: 15810	Score: 9.722125517197876
Document ID: 18709	Score: 9.722125517197876
Document ID: 20300	Score: 9.722125517197876
Document ID: 983	Score: 9.700005419697932
Document ID: 1434	Score: 9.694348015720168
Document ID: 1544	Score: 9.694348015720168
Document ID: 3303	Score: 9.694348015720168
Document ID: 5558	Score: 9.694348015720168
Document ID: 6425	Score: 9.694348015720168
Document ID: 6887	Score: 9.694348015720168
Document ID: 7216	Score: 9.694348015720168
Document ID: 7715	Score: 9.694348015720168
Document ID: 7763	Score: 9.694348015720168
Document ID: 8082	Score: 9.694348015720168
Document ID: 8346	Score: 9.694348015720168
Document ID: 8689	Score: 9.694348015720168
Document ID: 8962	Score: 9.694348015720168
Document ID: 9448	Score: 9.694348015720168
Document ID: 11910	Score: 9.694348015720168
Document ID: 12286	Score: 9.694348015720168
Document ID: 12965	Score: 9.694348015720168
Document ID: 14997	Score: 9.694348015720168
Document ID: 16343	Score: 9.694348015720168
Document ID: 19611	Score: 9.694348015720168
Document ID: 21261	Score: 9.694348015720168
Document ID: 4145	Score: 9.666728790604155
Document ID: 5484	Score: 9.666728790604155
Document ID: 5497	Score: 9.666728790604155
Document ID: 7689	Score: 9.666728790604155
Document ID: 7938	Score: 9.666728790604155
Document ID: 12536	Score: 9.666728790604155
Document ID: 15644	Score: 9.666728790604155
Document ID: 18502	Score: 9.666728790604155
Document ID: 21103	Score: 9.666728790604155
Document ID: 6309	Score: 9.666728790604155
Document ID: 3013	Score: 9.640768745379166
Document ID: 15835	Score: 9.640768745379166
Document ID: 441	Score: 9.639266492903575
Document ID: 4506	Score: 9.639266492903575
Document ID: 5411	Score: 9.639266492903575
Document ID: 7059	Score: 9.639266492903575
Document ID: 9967	Score: 9.639266492903575
Document ID: 10521	Score: 9.639266492903575
Document ID: 11032	Score: 9.639266492903575
Document ID: 13702	Score: 9.639266492903575
Document ID: 16979	Score: 9.639266492903575
Document ID: 20160	Score: 9.639266492903575
Document ID: 721	Score: 9.611959788957673
Document ID: 2366	Score: 9.611959788957673
Document ID: 5124	Score: 9.611959788957673
Document ID: 5705	Score: 9.611959788957673
Document ID: 6447	Score: 9.611959788957673
Document ID: 8753	Score: 9.611959788957673
Document ID: 10893	Score: 9.611959788957673
Document ID: 14485	Score: 9.611959788957673
Document ID: 21269	Score: 9.611959788957673
Document ID: 13256	Score: 9.595848392017695
Document ID: 463	Score: 9.584807360175304
Document ID: 2198	Score: 9.584807360175304
Document ID: 3778	Score: 9.584807360175304
Document ID: 7684	Score: 9.584807360175304
Document ID: 9509	Score: 9.584807360175304
Document ID: 11001	Score: 9.584807360175304
Document ID: 14143	Score: 9.584807360175304
Document ID: 15031	Score: 9.584807360175304
Document ID: 15416	Score: 9.584807360175304
Document ID: 18811	Score: 9.584807360175304
Document ID: 19673	Score: 9.584807360175304
Document ID: 19903	Score: 9.584807360175304
Document ID: 6996	Score: 9.571288590979009
Document ID: 15824	Score: 9.567732618520234
Document ID: 18267	Score: 9.567732618520234
Document ID: 748	Score: 9.563606293686728
Document ID: 3758	Score: 9.557807902822699
Document ID: 5379	Score: 9.557807902822699
Document ID: 5436	Score: 9.557807902822699
Document ID: 7067	Score: 9.557807902822699
Document ID: 16176	Score: 9.538827081908389
Document ID: 1689	Score: 9.53096012781477
Document ID: 3039	Score: 9.53096012781477
Document ID: 6725	Score: 9.53096012781477
Document ID: 6923	Score: 9.53096012781477
Document ID: 11625	Score: 9.53096012781477
Document ID: 16178	Score: 9.53096012781477
Document ID: 19080	Score: 9.53096012781477
Document ID: 8569	Score: 9.525216490078554
Document ID: 3548	Score: 9.504262760509967
Document ID: 4503	Score: 9.504262760509967
Document ID: 5123	Score: 9.504262760509967
Document ID: 5281	Score: 9.504262760509967
Document ID: 6503	Score: 9.504262760509967
Document ID: 11196	Score: 9.504262760509967
Document ID: 15936	Score: 9.504262760509967
Document ID: 17681	Score: 9.504262760509967
Document ID: 18348	Score: 9.504262760509967
Document ID: 19752	Score: 9.504262760509967
Document ID: 15194	Score: 9.485320295355711
Document ID: 6605	Score: 9.481536829164193
Document ID: 1073	Score: 9.477714540508542
Document ID: 4861	Score: 9.477714540508542
Document ID: 9455	Score: 9.477714540508542
Document ID: 15964	Score: 9.477714540508542
Document ID: 16657	Score: 9.477714540508542
Document ID: 8439	Score: 9.470605260036614
Document ID: 6376	Score: 9.453148994346337
Document ID: 5719	Score: 9.4513142214542
Document ID: 7558	Score: 9.4513142214542
Document ID: 8906	Score: 9.4513142214542
Document ID: 9087	Score: 9.4513142214542
Document ID: 11192	Score: 9.4513142214542
Document ID: 18292	Score: 9.4513142214542
Document ID: 21472	Score: 9.4513142214542
Document ID: 16249	Score: 9.4476369368514
Document ID: 2186	Score: 9.425060570839051
Document ID: 4308	Score: 9.425060570839051
Document ID: 8039	Score: 9.425060570839051
Document ID: 9785	Score: 9.425060570839051
Document ID: 17861	Score: 9.425060570839051
Document ID: 17951	Score: 9.425060570839051
Document ID: 1097	Score: 9.425060570839051
Document ID: 912	Score: 9.398952369811795
Document ID: 3925	Score: 9.398952369811795
Document ID: 5032	Score: 9.398952369811795
Document ID: 9345	Score: 9.398952369811795
Document ID: 11403	Score: 9.398952369811795
Document ID: 13707	Score: 9.398952369811795
Document ID: 14830	Score: 9.398952369811795
Document ID: 18356	Score: 9.398952369811795
Document ID: 18975	Score: 9.398952369811795
Document ID: 19127	Score: 9.398952369811795
Document ID: 4953	Score: 9.396880250332371
Document ID: 4266	Score: 9.382917575369024
Document ID: 265	Score: 9.37298841298911
Document ID: 8647	Score: 9.37298841298911
Document ID: 8988	Score: 9.37298841298911
Document ID: 10918	Score: 9.37298841298911
Document ID: 16141	Score: 9.37298841298911
Document ID: 16949	Score: 9.37298841298911
Document ID: 18228	Score: 9.37298841298911
Document ID: 19620	Score: 9.37298841298911
Document ID: 21319	Score: 9.37298841298911
Document ID: 8115	Score: 9.367612080728753
Document ID: 1060	Score: 9.347167508270132
Document ID: 2505	Score: 9.347167508270132
Document ID: 2819	Score: 9.347167508270132
Document ID: 3775	Score: 9.347167508270132
Document ID: 14504	Score: 9.347167508270132
Document ID: 15342	Score: 9.347167508270132
Document ID: 16661	Score: 9.347167508270132
Document ID: 20292	Score: 9.347167508270132
Document ID: 8743	Score: 9.341277408614427
Document ID: 8943	Score: 9.334446398470591
Document ID: 7560	Score: 9.327479362220611
Document ID: 17886	Score: 9.327479362220611
Document ID: 2718	Score: 9.321488476654006
Document ID: 2914	Score: 9.321488476654006
Document ID: 5952	Score: 9.321488476654006
Document ID: 7872	Score: 9.321488476654006
Document ID: 8477	Score: 9.321488476654006
Document ID: 9077	Score: 9.321488476654006
Document ID: 12861	Score: 9.321488476654006
Document ID: 19415	Score: 9.30984674415694
Document ID: 3645	Score: 9.300005196205234
Document ID: 2533	Score: 9.295950152060433
Document ID: 5667	Score: 9.295950152060433
Document ID: 7552	Score: 9.295950152060433
Document ID: 10007	Score: 9.295950152060433
Document ID: 10753	Score: 9.295950152060433
Document ID: 11943	Score: 9.295950152060433
Document ID: 12857	Score: 9.295950152060433
Document ID: 14441	Score: 9.295950152060433
Document ID: 16402	Score: 9.295950152060433
Document ID: 17907	Score: 9.295950152060433
Document ID: 56	Score: 9.270551381153165
Document ID: 966	Score: 9.270551381153165
Document ID: 3021	Score: 9.270551381153165
Document ID: 6110	Score: 9.270551381153165
Document ID: 6349	Score: 9.270551381153165
Document ID: 9246	Score: 9.270551381153165
Document ID: 9480	Score: 9.270551381153165
Document ID: 14827	Score: 9.270551381153165
Document ID: 15181	Score: 9.270551381153165
Document ID: 18298	Score: 9.270551381153165
Document ID: 18760	Score: 9.270551381153165
Document ID: 302	Score: 9.259096082438935
Document ID: 17771	Score: 9.245539572801396
Document ID: 20351	Score: 9.245539572801396
Document ID: 2080	Score: 9.245291023166372
Document ID: 2768	Score: 9.245291023166372
Document ID: 3509	Score: 9.245291023166372
Document ID: 5229	Score: 9.245291023166372
Document ID: 8838	Score: 9.245291023166372
Document ID: 9210	Score: 9.245291023166372
Document ID: 10328	Score: 9.245291023166372
Document ID: 10589	Score: 9.245291023166372
Document ID: 14872	Score: 9.245291023166372
Document ID: 14909	Score: 9.245291023166372
Document ID: 16411	Score: 9.245291023166372
Document ID: 16887	Score: 9.245291023166372
Document ID: 18018	Score: 9.245291023166372
Document ID: 18029	Score: 9.245291023166372
Document ID: 3505	Score: 9.232022702080927
Document ID: 14982	Score: 9.232022702080927
Document ID: 2575	Score: 9.220167949733854
Document ID: 5526	Score: 9.220167949733854
Document ID: 12987	Score: 9.220167949733854
Document ID: 14975	Score: 9.220167949733854
Document ID: 16634	Score: 9.220167949733854
Document ID: 9206	Score: 9.205107183999058
Document ID: 4982	Score: 9.195181044721025
Document ID: 5107	Score: 9.195181044721025
Document ID: 5730	Score: 9.195181044721025
Document ID: 6368	Score: 9.195181044721025
Document ID: 6561	Score: 9.195181044721025
Document ID: 7443	Score: 9.195181044721025
Document ID: 9771	Score: 9.195181044721025
Document ID: 14679	Score: 9.195181044721025
Document ID: 17192	Score: 9.195181044721025
Document ID: 18511	Score: 9.195181044721025
Document ID: 2792	Score: 9.191708192464853
Document ID: 10582	Score: 9.178348151487434
Document ID: 4299	Score: 9.170329204059616
Document ID: 4842	Score: 9.170329204059616
Document ID: 6189	Score: 9.170329204059616
Document ID: 7791	Score: 9.170329204059616
Document ID: 8780	Score: 9.170329204059616
Document ID: 12389	Score: 9.170329204059616
Document ID: 15380	Score: 9.170329204059616
Document ID: 16618	Score: 9.170329204059616
Document ID: 18519	Score: 9.170329204059616
Document ID: 408	Score: 9.145611335585063
Document ID: 6195	Score: 9.145611335585063
Document ID: 6547	Score: 9.145611335585063
Document ID: 7659	Score: 9.145611335585063
Document ID: 12314	Score: 9.145611335585063
Document ID: 2833	Score: 9.14074761055974
Document ID: 9637	Score: 9.138500040844217
Document ID: 19589	Score: 9.1373939725451
Document ID: 3630	Score: 9.1210263588765
Document ID: 7797	Score: 9.1210263588765
Document ID: 12947	Score: 9.1210263588765
Document ID: 13689	Score: 9.1210263588765
Document ID: 15240	Score: 9.1210263588765
Document ID: 18697	Score: 9.1210263588765
Document ID: 2100	Score: 9.09657320509935
Document ID: 2544	Score: 9.09657320509935
Document ID: 3372	Score: 9.09657320509935
Document ID: 9707	Score: 9.09657320509935
Document ID: 11423	Score: 9.09657320509935
Document ID: 15125	Score: 9.09657320509935
Document ID: 15427	Score: 9.09657320509935
Document ID: 21120	Score: 9.09657320509935
Document ID: 6722	Score: 9.085738096353765
Document ID: 2492	Score: 9.072250816850422
Document ID: 4147	Score: 9.072250816850422
Document ID: 5250	Score: 9.072250816850422
Document ID: 5585	Score: 9.072250816850422
Document ID: 8405	Score: 9.072250816850422
Document ID: 9804	Score: 9.072250816850422
Document ID: 12600	Score: 9.072250816850422
Document ID: 15956	Score: 9.072250816850422
Document ID: 16414	Score: 9.072250816850422
Document ID: 17993	Score: 9.072250816850422
Document ID: 145	Score: 9.048058148005488
Document ID: 2916	Score: 9.048058148005488
Document ID: 4527	Score: 9.048058148005488
Document ID: 5291	Score: 9.048058148005488
Document ID: 6053	Score: 9.048058148005488
Document ID: 7796	Score: 9.048058148005488
Document ID: 8222	Score: 9.048058148005488
Document ID: 8853	Score: 9.048058148005488
Document ID: 10474	Score: 9.048058148005488
Document ID: 11279	Score: 9.048058148005488
Document ID: 15212	Score: 9.048058148005488
Document ID: 19378	Score: 9.048058148005488
Document ID: 8091	Score: 9.04685319229707
Document ID: 9658	Score: 9.033910626928977
Document ID: 3878	Score: 9.023994163569304
Document ID: 9298	Score: 9.023994163569304
Document ID: 13178	Score: 9.023994163569304
Document ID: 17232	Score: 9.023994163569304
Document ID: 3396	Score: 9.00813627421306
Document ID: 3953	Score: 9.000057839528006
Document ID: 4069	Score: 9.000057839528006
Document ID: 5514	Score: 9.000057839528006
Document ID: 8512	Score: 9.000057839528006
Document ID: 10826	Score: 9.000057839528006
Document ID: 12138	Score: 9.000057839528006
Document ID: 12485	Score: 9.000057839528006
Document ID: 15722	Score: 9.000057839528006
Document ID: 17422	Score: 9.000057839528006
Document ID: 18573	Score: 9.000057839528006
Document ID: 8594	Score: 9.000057839528006
Document ID: 3230	Score: 8.976248162703858
Document ID: 4202	Score: 8.976248162703858
Document ID: 8040	Score: 8.976248162703858
Document ID: 14883	Score: 8.976248162703858
Document ID: 15814	Score: 8.976248162703858
Document ID: 16364	Score: 8.976248162703858
Document ID: 17146	Score: 8.976248162703858
Document ID: 19111	Score: 8.976248162703858
Document ID: 5587	Score: 8.959921742892883
Document ID: 3716	Score: 8.952564130612291
Document ID: 4677	Score: 8.952564130612291
Document ID: 5756	Score: 8.952564130612291
Document ID: 6025	Score: 8.952564130612291
Document ID: 8771	Score: 8.952564130612291
Document ID: 15932	Score: 8.952564130612291
Document ID: 16603	Score: 8.952564130612291
Document ID: 17592	Score: 8.952564130612291
Document ID: 21169	Score: 8.952564130612291
Document ID: 21201	Score: 8.952564130612291
Document ID: 9706	Score: 8.944339275103902
Document ID: 882	Score: 8.929004751321205
Document ID: 10005	Score: 8.929004751321205
Document ID: 14758	Score: 8.929004751321205
Document ID: 13021	Score: 8.929004751321205
Document ID: 4488	Score: 8.90556904331249
Document ID: 7996	Score: 8.90556904331249
Document ID: 11557	Score: 8.90556904331249
Document ID: 12178	Score: 8.90556904331249
Document ID: 15716	Score: 8.90556904331249
Document ID: 16124	Score: 8.90556904331249
Document ID: 18324	Score: 8.90556904331249
Document ID: 17903	Score: 8.898311279041948
Document ID: 4429	Score: 8.882256035345701
Document ID: 8653	Score: 8.882256035345701
Document ID: 9065	Score: 8.882256035345701
Document ID: 11375	Score: 8.882256035345701
Document ID: 13187	Score: 8.882256035345701
Document ID: 18210	Score: 8.882256035345701
Document ID: 21332	Score: 8.882256035345701
Document ID: 21395	Score: 8.882256035345701
Document ID: 21567	Score: 8.882256035345701
Document ID: 1198	Score: 8.859064766323913
Document ID: 2803	Score: 8.859064766323913
Document ID: 3912	Score: 8.859064766323913
Document ID: 5917	Score: 8.859064766323913
Document ID: 8205	Score: 8.859064766323913
Document ID: 11217	Score: 8.859064766323913
Document ID: 19397	Score: 8.859064766323913
Document ID: 6180	Score: 8.83599428516161
Document ID: 11816	Score: 8.83599428516161
Document ID: 13245	Score: 8.83599428516161
Document ID: 13659	Score: 8.83599428516161
Document ID: 16579	Score: 8.83599428516161
Document ID: 3062	Score: 8.819418335507477
Document ID: 564	Score: 8.813043650654697
Document ID: 1156	Score: 8.813043650654697
Document ID: 17618	Score: 8.813043650654697
Document ID: 19101	Score: 8.813043650654697
Document ID: 20546	Score: 8.813043650654697
Document ID: 2305	Score: 8.813043650654697
Document ID: 6742	Score: 8.794851710617484
Document ID: 9307	Score: 8.794851710617484
Document ID: 4055	Score: 8.790211931352482
Document ID: 4461	Score: 8.790211931352482
Document ID: 5825	Score: 8.790211931352482
Document ID: 11188	Score: 8.790211931352482
Document ID: 15371	Score: 8.790211931352482
Document ID: 18500	Score: 8.790211931352482
Document ID: 19707	Score: 8.790211931352482
Document ID: 20363	Score: 8.790211931352482
Document ID: 17402	Score: 8.77042156697688
Document ID: 2638	Score: 8.767498205431675
Document ID: 2917	Score: 8.767498205431675
Document ID: 7578	Score: 8.767498205431675
Document ID: 7779	Score: 8.767498205431675
